"client_id","gender","age","membership_duration","visit_count","fitness_category_count","total_visit_cost","fitness_category_crossfit","fitness_category_goboxing","fitness_category_АКАДЕМИЯ_ИЛЬИНА","fitness_category_ВОСТОЧНЫЕ_ЕДИНОБОРСТВА","fitness_category_ГРУППОВЫЕ_ПРОГРАММЫ","fitness_category_ДЕТСКИЙ_КЛУБ","fitness_category_ТРЕНАЖЕРНЫЙ_ЗАЛ","fitness_category_СТУДИЯ_ЙОГИ_ШАКТИ","fitness_category_ВОДНЫЕ_ПРОГРАММЫ"
2716,"1","17","1311.7500000000000000","36","2","21882600.00",0,0,0,0,0,0,1,0,1
2717,"1","13","1918.2500000000000000","0","1","0",0,0,0,0,0,0,0,0,0
2718,"0","26","1940.2500000000000000","62","2","68421650.00",0,1,0,0,0,0,1,0,0
2719,"0","28","1028.5000000000000000","60","2","66214500.00",0,1,0,0,0,0,1,0,0
2720,"1","36","1912.2500000000000000","140","4","82094250.00",0,1,0,0,1,0,1,1,0
2721,"0","5","1933.2500000000000000","0","1","0",0,0,0,0,0,0,0,0,0
2722,"1","35","1504.0000000000000000","75","3","28317500.00",0,0,0,0,1,0,1,1,0
2723,"1","30","1716.0000000000000000","72","3","32498400.00",0,0,0,0,0,0,1,1,1
2724,"0","34","1796.0000000000000000","0","3","0",0,0,0,0,0,0,0,0,0
2725,"1","10","1008.5000000000000000","36","2","3985200.00",0,0,0,0,0,1,0,0,1
2726,"0","28","1800.0000000000000000","0","4","0",0,0,0,0,0,0,0,0,0
2727,"0","33","971.5000000000000000","38","2","41935850.00",0,1,0,0,0,0,1,0,0
2728,"0","46","2078.2500000000000000","60","2","66214500.00",0,1,0,0,0,0,1,0,0
2729,"0","32","1053.5000000000000000","105","3","90770750.00",1,1,0,0,0,0,1,0,0
2730,"0","16","1358.7500000000000000","54","2","30302100.00",0,0,0,1,0,0,1,0,0
2731,"1","43","1800.0000000000000000","120","4","70366500.00",0,1,0,0,1,0,1,1,0
2732,"1","14","1477.0000000000000000","38","2","4206600.00",0,0,0,0,0,1,0,0,1
2733,"0","30","1416.7500000000000000","19","1","18891700.00",0,0,0,0,0,0,1,0,0
2734,"1","6","927.5000000000000000","0","1","0",0,0,0,0,0,0,0,0,0
2735,"0","8","1132.7500000000000000","0","1","0",0,0,0,0,0,0,0,0,0
2736,"0","18","1314.7500000000000000","81","3","65570850.00",0,1,0,0,0,0,1,0,1
2737,"0","30","1492.0000000000000000","13","1","12925900.00",0,0,0,0,0,0,1,0,0
2738,"1","24","2205.5000000000000000","0","3","0",0,0,0,0,0,0,0,0,0
2740,"1","32","1646.0000000000000000","108","3","54684000.00",1,0,0,0,0,0,1,1,0
2741,"0","28","871.5000000000000000","28","2","17019800.00",0,0,0,0,0,0,1,0,1
2743,"1","48","2139.2500000000000000","116","4","68020950.00",0,1,0,0,1,0,1,1,0
2744,"0","32","1322.7500000000000000","66","3","53428100.00",0,1,0,0,0,0,1,0,1
2745,"1","27","1727.0000000000000000","81","3","41013000.00",1,0,0,0,0,0,1,1,0
2746,"1","28","924.5000000000000000","144","4","98346600.00",1,1,0,0,0,0,1,1,0
2747,"1","18","1231.7500000000000000","56","2","61800200.00",0,1,0,0,0,0,1,0,0
2748,"1","13","1381.7500000000000000","24","2","2656800.00",0,0,0,0,0,1,0,0,1
2750,"1","53","1983.2500000000000000","112","4","65675400.00",0,1,0,0,1,0,1,1,0
2751,"0","11","1901.2500000000000000","34","2","3763800.00",0,0,0,0,0,1,0,0,1
2752,"0","28","1786.0000000000000000","0","1","0",0,0,0,0,0,0,0,0,0
2756,"1","24","1700.0000000000000000","112","4","42532000.00",1,0,0,0,1,0,1,1,0
2757,"0","40","2160.2500000000000000","0","1","0",0,0,0,0,0,0,0,0,0
2758,"1","32","2216.5000000000000000","0","5","0",0,0,0,0,0,0,0,0,0
2759,"0","31","1450.7500000000000000","92","4","64741550.00",1,1,0,0,0,0,1,0,1
2760,"0","22","2078.2500000000000000","48","2","52971600.00",0,1,0,0,0,0,1,0,0
2761,"1","21","1243.7500000000000000","34","2","19255900.00",0,0,0,0,0,0,1,1,0
2762,"0","19","1445.7500000000000000","102","3","79395100.00",0,1,0,1,0,0,1,0,0
2763,"1","21","1286.7500000000000000","57","3","21521300.00",0,0,0,0,1,0,1,1,0
2764,"1","20","1952.2500000000000000","124","4","79575450.00",0,1,0,0,0,0,1,1,1
2765,"1","25","1000.5000000000000000","57","3","21521300.00",0,0,0,0,1,0,1,1,0
2766,"0","29","1553.0000000000000000","38","2","26231400.00",1,0,0,0,0,0,1,0,0
2767,"0","37","973.5000000000000000","54","2","59593050.00",0,1,0,0,0,0,1,0,0
2768,"1","26","912.5000000000000000","104","4","60984300.00",0,1,0,0,1,0,1,1,0
2769,"1","23","1906.2500000000000000","195","5","106542150.00",1,1,0,0,1,0,1,1,0
2770,"1","31","2162.2500000000000000","0","3","0",0,0,0,0,0,0,0,0,0
2771,"0","7","1330.7500000000000000","0","1","0",0,0,0,0,0,0,0,0,0
2772,"0","26","1651.0000000000000000","44","2","48557300.00",0,1,0,0,0,0,1,0,0
2777,"1","7","1471.0000000000000000","26","2","2878200.00",0,0,0,0,0,1,0,0,1
2778,"1","58","878.5000000000000000","75","3","28317500.00",0,0,0,0,1,0,1,1,0
2779,"1","41","1048.5000000000000000","46","2","26052100.00",0,0,0,0,0,0,1,1,0
2780,"0","4","1782.0000000000000000","0","1","0",0,0,0,0,0,0,0,0,0
2781,"0","56","1293.7500000000000000","72","3","58285200.00",0,1,0,0,0,0,1,0,1
2782,"1","27","1225.7500000000000000","136","4","51646000.00",1,0,0,0,1,0,1,1,0
2783,"0","56","1078.5000000000000000","46","2","50764450.00",0,1,0,0,0,0,1,0,0
2784,"1","9","1552.0000000000000000","0","1","0",0,0,0,0,0,0,0,0,0
2785,"0","45","886.5000000000000000","36","2","21882600.00",0,0,0,0,0,0,1,0,1
2786,"0","34","926.5000000000000000","30","2","18235500.00",0,0,0,0,0,0,1,0,1
2788,"1","35","1488.0000000000000000","195","5","106542150.00",1,1,0,0,1,0,1,1,0
2789,"0","11","701.2500000000000000","22","2","2435400.00",0,0,0,0,0,1,0,0,1
2790,"1","34","1590.0000000000000000","116","4","44051000.00",1,0,0,0,1,0,1,1,0
2791,"1","39","1723.0000000000000000","112","4","65675400.00",0,1,0,0,1,0,1,1,0
2794,"1","29","1737.0000000000000000","105","3","82094250.00",0,1,0,0,0,0,1,1,0
2795,"0","34","1260.7500000000000000","44","2","48557300.00",0,1,0,0,0,0,1,0,0
2798,"1","36","1625.0000000000000000","0","3","0",0,0,0,0,0,0,0,0,0
2800,"0","7","1444.7500000000000000","38","2","4206600.00",0,0,0,0,0,1,0,0,1
2801,"0","47","1542.0000000000000000","44","2","48557300.00",0,1,0,0,0,0,1,0,0
2802,"0","16","820.5000000000000000","78","3","63142300.00",0,1,0,0,0,0,1,0,1
2803,"1","36","1171.7500000000000000","144","4","84439800.00",0,1,0,0,1,0,1,1,0
2804,"0","22","1963.2500000000000000","12","1","11931600.00",0,0,0,0,0,0,1,0,0
2805,"0","9","921.5000000000000000","0","1","0",0,0,0,0,0,0,0,0,0
2806,"0","27","2329.5000000000000000","56","2","61800200.00",0,1,0,0,0,0,1,0,0
2807,"0","22","1592.0000000000000000","48","2","52971600.00",0,1,0,0,0,0,1,0,0
2808,"1","14","1318.7500000000000000","34","2","3763800.00",0,0,0,0,0,1,0,0,1
2809,"0","39","1875.2500000000000000","0","2","0",0,0,0,0,0,0,0,0,0
2811,"0","36","1731.0000000000000000","34","2","37521550.00",0,1,0,0,0,0,1,0,0
2812,"1","17","1273.7500000000000000","30","2","18235500.00",0,0,0,0,0,0,1,0,1
2813,"0","7","1327.7500000000000000","0","1","0",0,0,0,0,0,0,0,0,0
2815,"0","38","1553.0000000000000000","56","2","61800200.00",0,1,0,0,0,0,1,0,0
2816,"1","9","1754.0000000000000000","28","2","3099600.00",0,0,0,0,0,1,0,0,1
2817,"0","23","1330.7500000000000000","52","2","57385900.00",0,1,0,0,0,0,1,0,0
2820,"0","34","1714.0000000000000000","13","1","12925900.00",0,0,0,0,0,0,1,0,0
2821,"1","20","1960.2500000000000000","104","4","35206600.00",0,0,0,0,1,0,1,1,1
2822,"1","50","1583.0000000000000000","69","3","26052100.00",0,0,0,0,1,0,1,1,0
2823,"0","34","2254.5000000000000000","0","3","0",0,0,0,0,0,0,0,0,0
2824,"0","31","1594.0000000000000000","48","2","52971600.00",0,1,0,0,0,0,1,0,0
2825,"0","25","1169.7500000000000000","10","1","9943000.00",0,0,0,0,0,0,1,0,0
2826,"1","39","1829.2500000000000000","60","3","22654000.00",0,0,0,0,1,0,1,1,0
2827,"0","38","1861.2500000000000000","0","3","0",0,0,0,0,0,0,0,0,0
2828,"1","37","1858.2500000000000000","0","3","0",0,0,0,0,0,0,0,0,0
2829,"1","46","1802.0000000000000000","0","3","0",0,0,0,0,0,0,0,0,0
2830,"0","5","886.5000000000000000","0","1","0",0,0,0,0,0,0,0,0,0
2832,"0","7","1193.7500000000000000","0","1","0",0,0,0,0,0,0,0,0,0
2834,"0","32","1437.7500000000000000","56","2","61800200.00",0,1,0,0,0,0,1,0,0
2835,"1","36","1926.2500000000000000","54","3","20388600.00",0,0,0,0,1,0,1,1,0
2836,"0","45","1034.5000000000000000","32","2","19451200.00",0,0,0,0,0,0,1,0,1
2837,"0","59","1840.2500000000000000","0","2","0",0,0,0,0,0,0,0,0,0
2838,"1","50","2327.5000000000000000","69","3","26052100.00",0,0,0,0,1,0,1,1,0
2839,"1","19","1343.7500000000000000","66","3","24919400.00",0,0,0,0,1,0,1,1,0
2840,"1","32","975.5000000000000000","132","4","57433200.00",1,0,0,0,0,0,1,1,1
2841,"0","13","1814.0000000000000000","0","2","0",0,0,0,0,0,0,0,0,0
2842,"0","38","878.5000000000000000","126","3","97954500.00",0,1,1,0,0,0,1,0,0
2843,"0","29","1842.2500000000000000","0","2","0",0,0,0,0,0,0,0,0,0
2844,"1","36","712.2500000000000000","116","4","68020950.00",0,1,0,0,1,0,1,1,0
2845,"0","37","1228.7500000000000000","18","1","17897400.00",0,0,0,0,0,0,1,0,0
2846,"1","24","1860.2500000000000000","0","4","0",0,0,0,0,0,0,0,0,0
2847,"0","20","898.5000000000000000","96","3","74724800.00",0,1,0,1,0,0,1,0,0
2848,"1","24","1013.5000000000000000","57","3","21521300.00",0,0,0,0,1,0,1,1,0
2849,"0","58","1406.7500000000000000","50","2","55178750.00",0,1,0,0,0,0,1,0,0
2850,"1","55","1163.7500000000000000","78","3","29450200.00",0,0,0,0,1,0,1,1,0
2851,"0","21","1740.0000000000000000","13","1","12925900.00",0,0,0,0,0,0,1,0,0
2853,"1","36","2074.2500000000000000","60","3","22654000.00",0,0,0,0,1,0,1,1,0
2854,"1","28","1444.7500000000000000","34","2","19255900.00",0,0,0,0,0,0,1,1,0
2855,"1","44","1395.7500000000000000","120","4","70366500.00",0,1,0,0,1,0,1,1,0
2856,"1","13","1046.5000000000000000","0","1","0",0,0,0,0,0,0,0,0,0
2857,"0","27","1264.7500000000000000","108","3","93364200.00",1,1,0,0,0,0,1,0,0
2858,"0","31","1416.7500000000000000","32","2","19451200.00",0,0,0,0,0,0,1,0,1
2861,"1","16","1865.2500000000000000","10","1","9943000.00",0,0,0,0,0,0,1,0,0
2862,"0","39","2068.2500000000000000","56","2","61800200.00",0,1,0,0,0,0,1,0,0
2863,"0","23","1130.7500000000000000","11","1","10937300.00",0,0,0,0,0,0,1,0,0
2864,"1","33","1222.7500000000000000","45","3","16990500.00",0,0,0,0,1,0,1,1,0
2865,"0","15","960.5000000000000000","57","3","46142450.00",0,1,0,0,0,0,1,0,1
2866,"1","36","1736.0000000000000000","48","2","27184800.00",0,0,0,0,0,0,1,1,0
2867,"1","35","1453.7500000000000000","112","4","71874600.00",0,1,0,0,0,0,1,1,1
2868,"0","24","913.5000000000000000","50","2","55178750.00",0,1,0,0,0,0,1,0,0
2869,"0","21","868.5000000000000000","44","2","48557300.00",0,1,0,0,0,0,1,0,0
2870,"1","21","1861.2500000000000000","0","3","0",0,0,0,0,0,0,0,0,0
2871,"1","31","880.5000000000000000","156","4","106542150.00",1,1,0,0,0,0,1,1,0
2872,"0","31","1056.5000000000000000","24","2","14588400.00",0,0,0,0,0,0,1,0,1
2873,"0","57","1215.7500000000000000","62","2","68421650.00",0,1,0,0,0,0,1,0,0
2874,"0","30","1178.7500000000000000","48","2","52971600.00",0,1,0,0,0,0,1,0,0
2876,"0","25","1490.0000000000000000","62","2","42798600.00",1,0,0,0,0,0,1,0,0
2877,"0","37","1135.7500000000000000","15","1","14914500.00",0,0,0,0,0,0,1,0,0
2880,"1","35","929.5000000000000000","60","3","22654000.00",0,0,0,0,1,0,1,1,0
2881,"0","4","1926.2500000000000000","32","2","3542400.00",0,0,0,0,0,1,0,0,1
2882,"1","33","1049.5000000000000000","148","4","86785350.00",0,1,0,0,1,0,1,1,0
2883,"1","51","1782.0000000000000000","0","2","0",0,0,0,0,0,0,0,0,0
2884,"1","29","888.5000000000000000","60","3","22654000.00",0,0,0,0,1,0,1,1,0
2885,"1","18","1661.0000000000000000","16","1","15908800.00",0,0,0,0,0,0,1,0,0
2886,"0","6","1000.5000000000000000","0","1","0",0,0,0,0,0,0,0,0,0
2887,"0","29","1289.7500000000000000","42","2","46350150.00",0,1,0,0,0,0,1,0,0
2888,"1","33","958.5000000000000000","144","4","98346600.00",1,1,0,0,0,0,1,1,0
2890,"1","26","1346.7500000000000000","93","3","47089000.00",1,0,0,0,0,0,1,1,0
2891,"0","11","980.5000000000000000","28","2","3099600.00",0,0,0,0,0,1,0,0,1
2892,"1","28","1844.2500000000000000","0","3","0",0,0,0,0,0,0,0,0,0
2894,"1","37","1106.7500000000000000","63","3","23786700.00",0,0,0,0,1,0,1,1,0
2895,"1","35","1566.0000000000000000","128","4","75057600.00",0,1,0,0,1,0,1,1,0
2896,"0","15","937.5000000000000000","14","1","13920200.00",0,0,0,0,0,0,1,0,0
2897,"0","29","1814.0000000000000000","0","2","0",0,0,0,0,0,0,0,0,0
2898,"0","4","1342.7500000000000000","32","2","3542400.00",0,0,0,0,0,1,0,0,1
2899,"0","17","1454.7500000000000000","18","1","17897400.00",0,0,0,0,0,0,1,0,0
2900,"0","37","994.5000000000000000","34","2","37521550.00",0,1,0,0,0,0,1,0,0
2901,"0","29","1217.7500000000000000","50","2","55178750.00",0,1,0,0,0,0,1,0,0
2902,"1","54","1236.7500000000000000","81","3","30582900.00",0,0,0,0,1,0,1,1,0
2904,"1","25","1601.0000000000000000","0","4","0",0,0,0,0,0,0,0,0,0
2905,"1","28","951.5000000000000000","108","4","41013000.00",1,0,0,0,1,0,1,1,0
2907,"0","18","1888.2500000000000000","0","3","0",0,0,0,0,0,0,0,0,0
2908,"0","13","1270.7500000000000000","0","1","0",0,0,0,0,0,0,0,0,0
2909,"0","5","2153.2500000000000000","0","1","0",0,0,0,0,0,0,0,0,0
2910,"0","21","1264.7500000000000000","54","2","59593050.00",0,1,0,0,0,0,1,0,0
2911,"0","33","907.5000000000000000","58","2","64007350.00",0,1,0,0,0,0,1,0,0
2912,"0","31","1571.0000000000000000","32","2","35314400.00",0,1,0,0,0,0,1,0,0
2913,"0","25","1395.7500000000000000","30","2","33107250.00",0,1,0,0,0,0,1,0,0
2914,"0","11","1137.7500000000000000","24","2","2656800.00",0,0,0,0,0,1,0,0,1
2915,"0","31","1032.5000000000000000","19","1","18891700.00",0,0,0,0,0,0,1,0,0
2916,"1","11","1731.0000000000000000","0","1","0",0,0,0,0,0,0,0,0,0
2917,"1","33","1159.7500000000000000","180","4","122933250.00",1,1,0,0,0,0,1,1,0
2918,"1","34","1208.7500000000000000","42","2","23786700.00",0,0,0,0,0,0,1,1,0
2920,"0","22","1166.7500000000000000","126","3","98076300.00",0,1,0,1,0,0,1,0,0
2922,"1","6","1434.7500000000000000","0","1","0",0,0,0,0,0,0,0,0,0
2923,"1","11","1491.0000000000000000","28","2","3099600.00",0,0,0,0,0,1,0,0,1
2924,"1","46","1380.7500000000000000","51","3","19255900.00",0,0,0,0,1,0,1,1,0
2925,"0","9","1003.5000000000000000","24","2","2656800.00",0,0,0,0,0,1,0,0,1
2926,"1","6","1329.7500000000000000","0","1","0",0,0,0,0,0,0,0,0,0
2927,"0","28","1385.7500000000000000","99","3","85583850.00",1,1,0,0,0,0,1,0,0
2928,"0","9","1630.0000000000000000","0","1","0",0,0,0,0,0,0,0,0,0
2929,"1","17","787.5000000000000000","12","1","11931600.00",0,0,0,0,0,0,1,0,0
2930,"1","23","846.5000000000000000","46","2","26052100.00",0,0,0,0,0,0,1,1,0
2931,"0","34","1670.0000000000000000","93","3","80396950.00",1,1,0,0,0,0,1,0,0
2932,"1","32","1010.5000000000000000","112","4","42532000.00",1,0,0,0,1,0,1,1,0
2933,"1","32","1222.7500000000000000","92","4","34937000.00",1,0,0,0,1,0,1,1,0
2934,"0","8","1200.7500000000000000","0","1","0",0,0,0,0,0,0,0,0,0
2935,"0","38","1429.7500000000000000","17","1","16903100.00",0,0,0,0,0,0,1,0,0
2936,"0","59","1635.0000000000000000","15","1","14914500.00",0,0,0,0,0,0,1,0,0
2937,"0","55","1081.5000000000000000","46","2","50764450.00",0,1,0,0,0,0,1,0,0
2939,"0","37","1569.0000000000000000","19","1","18891700.00",0,0,0,0,0,0,1,0,0
2940,"1","31","1512.0000000000000000","54","3","20388600.00",0,0,0,0,1,0,1,1,0
2941,"1","34","1633.0000000000000000","80","4","27082000.00",0,0,0,0,1,0,1,1,1
2942,"1","38","1412.7500000000000000","144","4","84439800.00",0,1,0,0,1,0,1,1,0
2943,"1","28","1285.7500000000000000","100","4","64173750.00",0,1,0,0,0,0,1,1,1
2945,"0","26","1015.5000000000000000","148","4","95957650.00",1,1,0,0,1,0,1,0,0
2946,"1","28","1693.0000000000000000","40","2","22654000.00",0,0,0,0,0,0,1,1,0
2947,"0","25","1596.0000000000000000","52","2","35895600.00",1,0,0,0,0,0,1,0,0
2948,"1","24","1103.7500000000000000","90","3","45570000.00",1,0,0,0,0,0,1,1,0
2950,"0","10","1845.2500000000000000","0","1","0",0,0,0,0,0,0,0,0,0
2951,"1","20","1113.7500000000000000","40","2","22654000.00",0,0,0,0,0,0,1,1,0
2953,"0","22","1688.0000000000000000","48","2","52971600.00",0,1,0,0,0,0,1,0,0
2954,"0","33","1717.0000000000000000","32","2","22089600.00",1,0,0,0,0,0,1,0,0
2955,"0","11","1755.0000000000000000","0","1","0",0,0,0,0,0,0,0,0,0
2956,"0","12","1148.7500000000000000","0","1","0",0,0,0,0,0,0,0,0,0
2957,"1","32","1489.0000000000000000","57","3","21521300.00",0,0,0,0,1,0,1,1,0
2958,"1","9","1106.7500000000000000","30","2","3321000.00",0,0,0,0,0,1,0,0,1
2959,"0","5","1502.0000000000000000","34","2","3763800.00",0,0,0,0,0,1,0,0,1
2960,"1","18","1852.2500000000000000","0","1","0",0,0,0,0,0,0,0,0,0
2961,"0","12","1707.0000000000000000","36","2","3985200.00",0,0,0,0,0,1,0,0,1
2964,"1","5","1888.2500000000000000","0","1","0",0,0,0,0,0,0,0,0,0
2967,"0","7","2325.5000000000000000","0","1","0",0,0,0,0,0,0,0,0,0
2969,"0","31","925.5000000000000000","63","3","50999550.00",0,1,0,0,0,0,1,0,1
2970,"0","17","1145.7500000000000000","90","3","70054500.00",0,1,0,1,0,0,1,0,0
2971,"1","26","1670.0000000000000000","136","4","79748700.00",0,1,0,0,1,0,1,1,0
2972,"1","29","1494.0000000000000000","34","2","19255900.00",0,0,0,0,0,0,1,1,0
2973,"1","23","1522.0000000000000000","36","2","20388600.00",0,0,0,0,0,0,1,1,0
2975,"0","24","1582.0000000000000000","52","2","57385900.00",0,1,0,0,0,0,1,0,0
2976,"1","7","1628.0000000000000000","0","1","0",0,0,0,0,0,0,0,0,0
2977,"1","22","1289.7500000000000000","48","2","27184800.00",0,0,0,0,0,0,1,1,0
2978,"1","19","1634.0000000000000000","104","4","35206600.00",0,0,0,0,1,0,1,1,1
2979,"1","30","1595.0000000000000000","144","4","84439800.00",0,1,0,0,1,0,1,1,0
2981,"1","32","1364.7500000000000000","200","4","136592500.00",1,1,0,0,0,0,1,1,0
2982,"1","43","1772.0000000000000000","57","3","21521300.00",0,0,0,0,1,0,1,1,0
2983,"0","58","1622.0000000000000000","0","1","0",0,0,0,0,0,0,0,0,0
2985,"0","20","1466.0000000000000000","34","2","37521550.00",0,1,0,0,0,0,1,0,0
2986,"0","14","1944.2500000000000000","22","2","2435400.00",0,0,0,0,0,1,0,0,1
2987,"1","29","1862.2500000000000000","0","3","0",0,0,0,0,0,0,0,0,0
2988,"1","17","846.5000000000000000","14","1","13920200.00",0,0,0,0,0,0,1,0,0
2989,"1","5","1035.5000000000000000","0","1","0",0,0,0,0,0,0,0,0,0
2990,"1","38","1634.0000000000000000","75","3","28317500.00",0,0,0,0,1,0,1,1,0
2991,"0","17","1817.0000000000000000","0","1","0",0,0,0,0,0,0,0,0,0
2993,"1","17","1498.0000000000000000","56","2","61800200.00",0,1,0,0,0,0,1,0,0
2994,"0","29","1290.7500000000000000","50","2","55178750.00",0,1,0,0,0,0,1,0,0
2996,"1","49","1059.5000000000000000","63","3","23786700.00",0,0,0,0,1,0,1,1,0
2997,"1","24","1890.2500000000000000","0","4","0",0,0,0,0,0,0,0,0,0
2998,"0","12","2129.2500000000000000","0","1","0",0,0,0,0,0,0,0,0,0
2999,"1","35","1932.2500000000000000","76","4","25727900.00",0,0,0,0,1,0,1,1,1
3000,"1","19","1741.0000000000000000","13","1","12925900.00",0,0,0,0,0,0,1,0,0
3001,"1","37","1864.2500000000000000","102","3","79748700.00",0,1,0,0,0,0,1,1,0
3002,"1","11","1293.7500000000000000","32","2","3542400.00",0,0,0,0,0,1,0,0,1
3003,"0","30","690.2500000000000000","66","3","53428100.00",0,1,0,0,0,0,1,0,1
3004,"1","7","1997.2500000000000000","0","1","0",0,0,0,0,0,0,0,0,0
3005,"0","33","1100.7500000000000000","12","1","11931600.00",0,0,0,0,0,0,1,0,0
3006,"1","35","790.5000000000000000","90","3","70366500.00",0,1,0,0,0,0,1,1,0
3007,"1","33","1122.7500000000000000","38","2","21521300.00",0,0,0,0,0,0,1,1,0
3008,"1","38","1352.7500000000000000","63","3","28436100.00",0,0,0,0,0,0,1,1,1
3009,"0","10","1364.7500000000000000","26","2","2878200.00",0,0,0,0,0,1,0,0,1
3010,"1","56","875.5000000000000000","102","3","79748700.00",0,1,0,0,0,0,1,1,0
3013,"1","31","1801.0000000000000000","0","4","0",0,0,0,0,0,0,0,0,0
3014,"1","21","1429.7500000000000000","66","3","24919400.00",0,0,0,0,1,0,1,1,0
3015,"1","58","1586.0000000000000000","116","4","68020950.00",0,1,0,0,1,0,1,1,0
3017,"0","20","1789.0000000000000000","0","4","0",0,0,0,0,0,0,0,0,0
3018,"1","30","1902.2500000000000000","40","2","22654000.00",0,0,0,0,0,0,1,1,0
3019,"1","27","1101.7500000000000000","99","3","50127000.00",1,0,0,0,0,0,1,1,0
3020,"0","34","1401.7500000000000000","60","3","48571000.00",0,1,0,0,0,0,1,0,1
3021,"0","34","1786.0000000000000000","0","3","0",0,0,0,0,0,0,0,0,0
3022,"1","34","2152.2500000000000000","0","4","0",0,0,0,0,0,0,0,0,0
3023,"0","30","1177.7500000000000000","78","3","67429700.00",1,1,0,0,0,0,1,0,0
3024,"0","5","1559.0000000000000000","36","2","3985200.00",0,0,0,0,0,1,0,0,1
3025,"1","28","1797.0000000000000000","0","2","0",0,0,0,0,0,0,0,0,0
3027,"0","30","1967.2500000000000000","36","3","14588400.00",0,0,0,0,1,0,1,0,1
3028,"1","36","1387.7500000000000000","52","2","29450200.00",0,0,0,0,0,0,1,1,0
3029,"1","6","1346.7500000000000000","22","2","2435400.00",0,0,0,0,0,1,0,0,1
3030,"1","24","1480.0000000000000000","46","2","26052100.00",0,0,0,0,0,0,1,1,0
3031,"1","28","1479.0000000000000000","72","3","27184800.00",0,0,0,0,1,0,1,1,0
3032,"0","7","1631.0000000000000000","32","2","3542400.00",0,0,0,0,0,1,0,0,1
3033,"0","34","1161.7500000000000000","120","3","93290000.00",0,1,1,0,0,0,1,0,0
3034,"0","48","1057.5000000000000000","14","1","13920200.00",0,0,0,0,0,0,1,0,0
3035,"1","16","1590.0000000000000000","11","1","10937300.00",0,0,0,0,0,0,1,0,0
3036,"1","20","1304.7500000000000000","69","3","31144300.00",0,0,0,0,0,0,1,1,1
3037,"0","18","1174.7500000000000000","19","1","18891700.00",0,0,0,0,0,0,1,0,0
3039,"1","22","1579.0000000000000000","69","3","34937000.00",1,0,0,0,0,0,1,1,0
3041,"0","7","1510.0000000000000000","32","2","3542400.00",0,0,0,0,0,1,0,0,1
3042,"0","8","1398.7500000000000000","36","2","3985200.00",0,0,0,0,0,1,0,0,1
3043,"0","19","1008.5000000000000000","46","2","25812900.00",0,0,0,1,0,0,1,0,0
3044,"0","20","1305.7500000000000000","93","3","72389650.00",0,1,0,1,0,0,1,0,0
3045,"0","42","1619.0000000000000000","0","2","0",0,0,0,0,0,0,0,0,0
3046,"0","5","1352.7500000000000000","34","2","3763800.00",0,0,0,0,0,1,0,0,1
3047,"1","33","1516.0000000000000000","72","4","24373800.00",0,0,0,0,1,0,1,1,1
3048,"0","26","1114.7500000000000000","75","3","64836250.00",1,1,0,0,0,0,1,0,0
3049,"0","34","1034.5000000000000000","102","3","88177300.00",1,1,0,0,0,0,1,0,0
3050,"1","35","1278.7500000000000000","136","4","79748700.00",0,1,0,0,1,0,1,1,0
3051,"0","30","1008.5000000000000000","62","2","68421650.00",0,1,0,0,0,0,1,0,0
3052,"1","13","819.5000000000000000","24","2","2656800.00",0,0,0,0,0,1,0,0,1
3053,"0","37","1403.7500000000000000","54","2","59593050.00",0,1,0,0,0,0,1,0,0
3054,"0","33","1330.7500000000000000","18","1","17897400.00",0,0,0,0,0,0,1,0,0
3055,"1","7","1670.0000000000000000","36","2","3985200.00",0,0,0,0,0,1,0,0,1
3056,"0","33","1717.0000000000000000","44","2","48557300.00",0,1,0,0,0,0,1,0,0
3057,"1","27","1781.0000000000000000","136","4","51646000.00",1,0,0,0,1,0,1,1,0
3058,"1","30","1014.5000000000000000","46","2","26052100.00",0,0,0,0,0,0,1,1,0
3059,"0","20","879.5000000000000000","96","3","74724800.00",0,1,0,1,0,0,1,0,0
3060,"1","9","1406.7500000000000000","0","1","0",0,0,0,0,0,0,0,0,0
3062,"1","34","2117.2500000000000000","100","4","33852500.00",0,0,0,0,1,0,1,1,1
3063,"0","6","1799.0000000000000000","24","2","2656800.00",0,0,0,0,0,1,0,0,1
3064,"0","38","1445.7500000000000000","38","2","23098300.00",0,0,0,0,0,0,1,0,1
3066,"0","41","1146.7500000000000000","60","2","66214500.00",0,1,0,0,0,0,1,0,0
3067,"1","32","1142.7500000000000000","132","4","77403150.00",0,1,0,0,1,0,1,1,0
3068,"0","13","1511.0000000000000000","32","2","3542400.00",0,0,0,0,0,1,0,0,1
3069,"1","19","1935.2500000000000000","52","2","29450200.00",0,0,0,0,0,0,1,1,0
3070,"0","6","1599.0000000000000000","34","2","3763800.00",0,0,0,0,0,1,0,0,1
3072,"0","23","1662.0000000000000000","176","4","119743800.00",1,1,0,1,0,0,1,0,0
3073,"0","37","1791.0000000000000000","0","2","0",0,0,0,0,0,0,0,0,0
3074,"1","19","813.5000000000000000","34","2","19255900.00",0,0,0,0,0,0,1,1,0
3075,"1","34","1068.5000000000000000","102","3","79748700.00",0,1,0,0,0,0,1,1,0
3076,"1","28","1320.7500000000000000","63","3","23786700.00",0,0,0,0,1,0,1,1,0
